"","long.fips","long.name","short.fips","year","median.age","hs.plus","bachelors.plus","ag.percent.employ","mean.income","median.income","white.percent","papers.total","papers.daily","ktype_use","k.seats","party.presence","party.comp","general.presence","general.comp","population","pop_density"
"2653","620L500US25165","9th Norfolk District (2016), Massachusetts","25165",2020,42.7,94.9,50.7,0.14,134975,105821,92.67,30349,979,"SMD",1,1,1,1,1,44191,709.4511069
"2654","620L500US25180","9th Plymouth District (2016), Massachusetts","25180",2020,33.2,75.1,12.9,0.09,54860,40735,35.75,8064,576,"SMD",1,0,0,0,1,39410,7310.332035
"2655","620L500US25192","9th Suffolk District (2016), Massachusetts","25192",2020,29.3,86.1,56.8,0.11,91019,41961,54.37,7157,842,"SMD",1,0,0,0,1,42596,26523.03861
"2656","620L500US25211","9th Worcester District (2016), Massachusetts","25211",2020,41.3,94.4,44,0.08,110358,87067,88.81,19580,5874,"SMD",1,0,0,0,1,42414,687.7797237
"2657","620L500US25078","10th Bristol District (2016), Massachusetts","25078",2020,45.8,87.8,33.5,1.06,86369,62451,86.12,17887,3338,"SMD",1,0,0,0,1,40439,517.1558284
"2658","620L500US25092","10th Essex District (2016), Massachusetts","25092",2020,31.6,77.2,17.6,0.44,69259,51976,44.43,7092,1970,"SMD",1,0,0,0,1,42701,12038.62419
"2659","620L500US25111","10th Hampden District (2016), Massachusetts","25111",2020,30.6,62.7,12.1,3.51,34802,19955,52.33,7400,1480,"SMD",1,0,0,0,1,43003,7572.283853
"2660","620L500US25127","10th Middlesex District (2016), Massachusetts","25127",2020,31.5,89.4,51.7,0.04,94888,77799,74.52,26448,2784,"SMD",1,0,0,0,1,41761,8240.134175
"2661","620L500US25166","10th Norfolk District (2016), Massachusetts","25166",2020,40.5,96.1,53.6,0.02,131524,106327,92.64,23436,756,"SMD",1,1,1,1,1,42809,1238.184763
"2662","620L500US25181","10th Plymouth District (2016), Massachusetts","25181",2020,39.2,87.1,20.5,0.2,76869,65409,62.62,10262,733,"SMD",1,0,0,0,1,42519,1532.216216
"2663","620L500US25193","10th Suffolk District (2016), Massachusetts","25193",2020,42.7,94.9,61.9,0.1,129275,99356,82.72,17079,1374,"SMD",1,0,0,0,1,42287,4714.269788
"2664","620L500US25212","10th Worcester District (2016), Massachusetts","25212",2020,40.8,92.7,40.4,0.28,102545,85587,88.84,18867,5187,"SMD",1,1,1,1,1,43533,1053.838147
"2665","620L500US25079","11th Bristol District (2016), Massachusetts","25079",2020,38.3,73.7,14.6,2.59,57786,45149,79.03,7876,2864,"SMD",1,0,0,0,1,39322,1782.421468
"2666","620L500US25093","11th Essex District (2016), Massachusetts","25093",2020,35.2,79.2,20,0.71,65021,44815,47.6,11538,3205,"SMD",1,0,0,0,1,40633,6788.005346
"2667","620L500US25112","11th Hampden District (2016), Massachusetts","25112",2020,28.6,78.8,15.8,0.35,47628,36089,46.1,7260,1452,"SMD",1,1,1,1,1,41221,5768.401903
"2668","620L500US25128","11th Middlesex District (2016), Massachusetts","25128",2020,40.3,96.8,75.3,0.06,180944,124192,78.81,34732,3656,"SMD",1,0,0,0,1,41623,5473.829563
"2669","620L500US25167","11th Norfolk District (2016), Massachusetts","25167",2020,44.3,95,55.1,0.03,139016,100943,87.26,32736,1056,"SMD",1,1,1,1,1,43511,1740.161574
"2670","620L500US25182","11th Plymouth District (2016), Massachusetts","25182",2020,38.6,90.5,34.1,0.42,90080,71661,68.08,11047,1898,"SMD",1,0,0,0,1,43423,1503.306214
"2671","620L500US25194","11th Suffolk District (2016), Massachusetts","25194",2020,34,84.2,43.5,0.06,68554,47519,43.09,8585,1010,"SMD",1,0,0,0,1,42656,12586.60372
"2672","620L500US25213","11th Worcester District (2016), Massachusetts","25213",2020,41,95.3,58.2,0.12,129301,106286,77.18,17000,5100,"SMD",1,0,0,0,1,43652,1459.05475
"2673","620L500US25080","12th Bristol District (2016), Massachusetts","25080",2020,42.2,92,29.4,0.23,99530,86091,95.03,12215,2065,"SMD",1,1,1,1,1,39241,513.6861672
"2674","620L500US25094","12th Essex District (2016), Massachusetts","25094",2020,43.9,89.8,28.7,0.53,77048,58192,87.12,11808,3280,"SMD",1,0,0,0,1,41696,3480.176947
"2675","620L500US25113","12th Hampden District (2016), Massachusetts","25113",2020,41,91.5,34.8,0.06,86045,71646,83.13,7760,1552,"SMD",1,0,0,1,1,40534,1388.959326
"2676","620L500US25129","12th Middlesex District (2016), Massachusetts","25129",2020,41.1,98.2,81.2,0,202538,142205,76.97,29146,3068,"SMD",1,0,0,0,1,41190,4301.378446
"2677","620L500US25168","12th Norfolk District (2016), Massachusetts","25168",2020,41.8,93.9,47.3,0.51,110734,89724,85.84,29233,943,"SMD",1,0,0,0,1,41570,2113.907958
"2678","620L500US25183","12th Plymouth District (2016), Massachusetts","25183",2020,44.5,95.5,35.2,0.43,95574,79544,95.31,14350,1025,"SMD",1,1,1,1,1,42441,539.2414713
"2679","620L500US25195","12th Suffolk District (2016), Massachusetts","25195",2020,37.4,86.3,28.4,0.16,80019,59107,22.84,10411,931,"SMD",1,0,0,0,1,44982,11614.25252
"2680","620L500US25214","12th Worcester District (2016), Massachusetts","25214",2020,41.5,92.2,42,1.32,105182,79667,88.92,29140,8742,"SMD",1,1,1,1,1,40569,472.9038199
"2681","620L500US25081","13th Bristol District (2016), Massachusetts","25081",2020,37.2,72,18,1.87,50018,36222,65.48,11660,4240,"SMD",1,0,0,1,1,41595,8602.895553
"2682","620L500US25095","13th Essex District (2016), Massachusetts","25095",2020,45.2,93.5,38.2,0.12,100525,83501,92.77,16794,4665,"SMD",1,1,1,1,1,44113,1728.701309
"2683","620L500US25130","13th Middlesex District (2016), Massachusetts","25130",2020,43.7,97.4,66.7,0.33,166591,122227,84.79,34162,3596,"SMD",1,1,1,1,1,42846,1003.207755
"2684","620L500US25169","13th Norfolk District (2016), Massachusetts","25169",2020,43.1,98.1,75.7,0.17,207158,146357,87.43,31000,1000,"SMD",1,0,0,0,1,42649,1240.409505
"2685","620L500US25196","13th Suffolk District (2016), Massachusetts","25196",2020,34,82.9,36,0.14,77887,62409,45.95,9229,964,"SMD",1,0,0,0,1,43720,13556.58915
"2686","620L500US25215","13th Worcester District (2016), Massachusetts","25215",2020,34.9,91.7,48.6,0.23,86926,63151,79.85,12120,3636,"SMD",1,0,0,0,1,40674,3907.579979
"2687","620L500US25082","14th Bristol District (2016), Massachusetts","25082",2020,38.1,94.9,42.5,0.17,107063,86799,90.63,9669,3516,"SMD",1,1,1,1,1,41184,1402.342686
"2688","620L500US25096","14th Essex District (2016), Massachusetts","25096",2020,38.6,90.6,37.3,0.08,90732,70687,78.79,14526,4035,"SMD",1,1,1,1,1,44237,2838.434392
"2689","620L500US25131","14th Middlesex District (2016), Massachusetts","25131",2020,45.3,96.1,70.3,0.14,173556,128311,82.06,40698,4284,"SMD",1,0,0,1,1,43186,767.79206
"2690","620L500US25170","14th Norfolk District (2016), Massachusetts","25170",2020,40,98.3,83.8,0.17,269704,178790,82.97,38015,2569,"SMD",1,0,0,0,1,44499,1418.385236
"2691","620L500US25197","14th Suffolk District (2016), Massachusetts","25197",2020,37.2,88.4,33.6,0.29,82848,63660,45.42,9418,1108,"SMD",1,0,0,0,1,42380,8015.888027
"2692","620L500US25216","14th Worcester District (2016), Massachusetts","25216",2020,37,88.2,32.3,0.11,71496,54134,75.65,18580,5574,"SMD",1,0,0,0,1,41124,1926.814412
"2693","620L500US25097","15th Essex District (2016), Massachusetts","25097",2020,39.8,91.4,31.9,0.28,89989,77290,84.01,16110,4475,"SMD",1,0,0,1,1,43393,1841.18296
"2694","620L500US25132","15th Middlesex District (2016), Massachusetts","25132",2020,44.6,96.4,69.2,0,167938,124000,74.21,33478,3524,"SMD",1,0,0,0,1,44183,2189.879064
"2695","620L500US25171","15th Norfolk District (2016), Massachusetts","25171",2020,32.9,96.9,81.9,0.06,136726,96431,74.24,10168,328,"SMD",1,0,0,0,1,40858,19101.44928
"2696","620L500US25198","15th Suffolk District (2016), Massachusetts","25198",2020,31.4,90.3,59.8,0.03,89614,62709,61.9,8304,834,"SMD",1,0,0,0,1,41518,12404.54138
"2697","620L500US25217","15th Worcester District (2016), Massachusetts","25217",2020,34.5,77.8,22.6,0.2,49372,34276,63.4,13400,4020,"SMD",1,0,0,0,1,38926,7197.85503
"2698","620L500US25098","16th Essex District (2016), Massachusetts","25098",2020,30.1,65.9,9.8,0.07,48484,36269,46.16,9900,2750,"SMD",1,0,0,0,1,43791,13528.26691
"2699","620L500US25133","16th Middlesex District (2016), Massachusetts","25133",2020,35.6,87.4,27.9,0.3,73317,56921,71.65,29564,3112,"SMD",1,0,0,0,1,43199,4246.854109
"2700","620L500US25199","16th Suffolk District (2016), Massachusetts","25199",2020,38.7,82.1,21.7,0.26,71113,56258,73.97,12753,1950,"SMD",1,0,0,0,1,45157,6957.935285
"2701","620L500US25218","16th Worcester District (2016), Massachusetts","25218",2020,31.7,83.8,22.6,0.15,57733,43481,64.08,11540,3462,"SMD",1,0,0,0,1,40416,5468.272223
"2702","620L500US25099","17th Essex District (2016), Massachusetts","25099",2020,35.1,75.5,29.1,0.24,73176,46899,55.2,11646,3235,"SMD",1,0,0,0,1,41266,4624.15957
"2703","620L500US25134","17th Middlesex District (2016), Massachusetts","25134",2020,36.1,80.4,26.5,0.19,71149,52168,65.59,37012,3896,"SMD",1,0,0,0,1,42158,4778.734981
"2704","620L500US25200","17th Suffolk District (2016), Massachusetts","25200",2020,27.8,92.6,65.2,0.04,66632,49545,69.34,5066,596,"SMD",1,0,0,0,1,35087,22277.46032
"2705","620L500US25219","17th Worcester District (2016), Massachusetts","25219",2020,36.8,83.2,22.8,0.28,65678,47301,74.59,16960,5088,"SMD",1,1,1,1,1,41610,1433.739921
"2706","620L500US25114","18th Essex District (2016), Massachusetts","25114",2020,42.2,96.9,67,0.52,170394,137915,84.7,21138,4613,"SMD",1,1,1,1,1,44817,784.5564036
"2707","620L500US25135","18th Middlesex District (2016), Massachusetts","25135",2020,30.6,77.1,22,0.29,56987,42389,48.41,21736,2288,"SMD",1,0,0,0,1,40172,10321.68551
"2708","620L500US25201","18th Suffolk District (2016), Massachusetts","25201",2020,26.3,91,67.5,0.06,84570,61532,70.69,8836,886,"SMD",1,0,0,0,1,38915,12516.88646
"2709","620L500US25155","18th Worcester District (2016), Massachusetts","25155",2020,41.1,90.6,30.1,0.18,83553,69339,91.32,25020,7506,"SMD",1,0,0,0,1,42212,460.5933637
"2710","620L500US25136","19th Middlesex District (2016), Massachusetts","25136",2020,43.9,94.6,33.2,0.13,109323,96275,93.81,31806,3348,"SMD",1,1,1,1,1,41334,1600.046452
"2711","620L500US25202","19th Suffolk District (2016), Massachusetts","25202",2020,39.6,87.1,25.7,0.12,74557,54777,82.27,10812,1272,"SMD",1,0,0,0,1,42047,10669.11951
"2712","620L500US25137","20th Middlesex District (2016), Massachusetts","25137",2020,43.8,97,54.6,0.23,145224,118975,92,20632,3240,"SMD",1,1,1,1,1,44157,1254.959359
"2713","620L500US25138","21st Middlesex District (2016), Massachusetts","25138",2020,42.6,94.4,54.1,0.22,127096,101381,79.37,32718,3444,"SMD",1,0,0,0,1,44029,1504.596248
"2714","620L500US25139","22nd Middlesex District (2016), Massachusetts","25139",2020,40.6,93.2,33.1,0.17,110870,100484,89.25,37012,3896,"SMD",1,1,1,1,1,42228,1651.208258
"2715","620L500US25140","23rd Middlesex District (2016), Massachusetts","25140",2020,41.7,96.1,64.4,0.06,118731,94389,82.26,31502,3316,"SMD",1,0,0,0,1,44172,8085.667216
"2716","620L500US25141","24th Middlesex District (2016), Massachusetts","25141",2020,40.1,95.4,69.4,0.03,142057,104518,74.66,28006,2948,"SMD",1,0,0,0,1,43218,6726.536965
"2717","620L500US25142","25th Middlesex District (2016), Massachusetts","25142",2020,28.4,97,84.7,0.09,124280,81233,71.89,12654,1332,"SMD",1,0,0,0,1,41588,23997.69186
"2718","620L500US25143","26th Middlesex District (2016), Massachusetts","25143",2020,32,86.8,57.2,0.11,91438,70541,64.42,19608,2064,"SMD",1,0,0,0,1,41474,16169.20078
"2719","620L500US25144","27th Middlesex District (2016), Massachusetts","25144",2020,31.1,93.4,69.2,0.17,104202,86695,80.56,13490,1420,"SMD",1,0,0,0,1,44081,24448.69662
"2720","620L500US25145","28th Middlesex District (2016), Massachusetts","25145",2020,34.9,80.8,17.9,0,65417,52457,60.62,21470,2260,"SMD",1,0,0,0,1,44636,13043.83402
"2721","620L500US25146","29th Middlesex District (2016), Massachusetts","25146",2020,38.6,95.1,67.5,0.04,122840,93457,79.7,27246,2868,"SMD",1,0,0,0,1,43122,8523.818937
"2722","620L500US25147","30th Middlesex District (2016), Massachusetts","25147",2020,39.7,95,44.8,0.08,105234,87338,86.19,30856,3248,"SMD",1,1,1,1,1,40769,3354.368932
"2723","620L500US25148","31st Middlesex District (2016), Massachusetts","25148",2020,43.7,96.1,57.3,0.18,148729,108288,88.74,32566,3428,"SMD",1,1,1,1,1,44322,3679.09023
"2724","620L500US25149","32nd Middlesex District (2016), Massachusetts","25149",2020,42.1,93.6,51.1,0.14,109090,88026,88.67,29374,3092,"SMD",1,0,0,0,1,42601,5349.86814
"2725","620L500US25150","33rd Middlesex District (2016), Massachusetts","25150",2020,35.8,85.4,34,0,71160,56592,57.48,18886,1988,"SMD",1,0,0,0,1,40884,12273.79165
"2726","620L500US25151","34th Middlesex District (2016), Massachusetts","25151",2020,31.5,89.9,50.1,0.03,91285,75206,73.9,18430,1940,"SMD",1,0,0,0,1,43203,14575.91093
"2727","620L500US25152","35th Middlesex District (2016), Massachusetts","25152",2020,38.1,89.5,38.1,0.03,85114,69175,67.96,23180,2440,"SMD",1,0,0,0,1,40802,7053.06828
"2728","620L500US25153","36th Middlesex District (2016), Massachusetts","25153",2020,39.3,92.4,32.7,0.08,104481,90677,87.19,34048,3584,"SMD",1,1,1,1,1,43073,1149.502282
"2729","620L500US25154","37th Middlesex District (2016), Massachusetts","25154",2020,44.1,94.9,54.5,0.49,132507,104571,80.45,40296,6524,"SMD",1,1,1,1,1,43636,493.4189697
"2730","620L500US25064","Barnstable, Dukes & Nantucket District (2016); Massachusetts","25064",2020,47.9,94.4,44.8,1.69,106284,72924,88.37,13955,844,"SMD",1,0,0,0,1,41633,244.0000703
"2731","620L500US26001","State House District 1 (2016), Michigan","26001",2020,35.5,87.2,25.2,0.15,64194,41708,31.02,56826,3444,"SMD",1,1,1,1,1,79987,5549.642684
"2732","620L500US26002","State House District 2 (2016), Michigan","26002",2020,38.6,85.7,30.7,0.07,74516,39686,32.86,55605,3370,"SMD",1,1,1,1,1,82674,4271.675106
"2733","620L500US26003","State House District 3 (2016), Michigan","26003",2020,36.3,81.7,12.6,0.15,44775,29710,6.1,60951,3694,"SMD",1,1,1,1,1,78274,4554.786151
"2734","620L500US26004","State House District 4 (2016), Michigan","26004",2020,32,75,18.3,0.18,32542,19936,27.94,84150,5100,"SMD",1,1,1,1,1,87341,4327.882662
"2735","620L500US26005","State House District 5 (2016), Michigan","26005",2020,31.3,65.4,6.3,1.08,35094,24318,32.49,57321,3474,"SMD",1,1,1,1,1,80537,5164.614595
"2736","620L500US26006","State House District 6 (2016), Michigan","26006",2020,37.2,75.7,19.8,0.71,40024,25069,33.6,90387,5478,"SMD",1,1,1,1,1,90223,3870.570571
"2737","620L500US26007","State House District 7 (2016), Michigan","26007",2020,38.3,81.1,12.5,0.23,37943,25797,2.86,58311,3534,"SMD",1,1,1,1,1,84818,5895.051432
"2738","620L500US26008","State House District 8 (2016), Michigan","26008",2020,36,83.2,14.6,0.28,41685,30963,6.21,58443,3542,"SMD",1,1,1,1,1,86283,5439.94704
"2739","620L500US26009","State House District 9 (2016), Michigan","26009",2020,30.8,80.8,11.6,0.31,35454,25448,20.96,51084,3096,"SMD",1,1,1,1,1,89689,5482.882993
"2740","620L500US26010","State House District 10 (2016), Michigan","26010",2020,39.4,86.5,17.2,0.14,49373,39992,33.17,59862,3628,"SMD",1,1,1,1,1,87522,5030.867391
"2741","620L500US26011","State House District 11 (2016), Michigan","26011",2020,37.3,86.6,17.4,0.24,55656,44638,68.37,53196,3224,"SMD",1,1,1,1,1,90733,4377.738107
"2742","620L500US26012","State House District 12 (2016), Michigan","26012",2020,36.9,85.4,12,0.54,53262,43521,68.8,56496,3424,"SMD",1,1,1,1,1,92150,1410.250524
"2743","620L500US26013","State House District 13 (2016), Michigan","26013",2020,41.4,89.4,18.9,0.31,64834,52245,89.39,53790,3260,"SMD",1,1,1,1,1,89186,4427.20278
"2744","620L500US26014","State House District 14 (2016), Michigan","26014",2020,39.1,83.6,13.5,0.12,56034,45763,84.56,57156,3464,"SMD",1,1,1,1,1,85025,4659.670083
"2745","620L500US26015","State House District 15 (2016), Michigan","26015",2020,33.3,81.3,29.9,0.26,65759,50464,90.12,58608,3552,"SMD",1,1,1,1,1,87218,3711.404255
"2746","620L500US26016","State House District 16 (2016), Michigan","26016",2020,39.3,87.1,17.6,0.2,57248,43977,74.21,42702,2588,"SMD",1,1,1,1,1,88942,3660.767204
"2747","620L500US26017","State House District 17 (2016), Michigan","26017",2020,40,89.4,16.5,0.72,67301,52650,91.92,19545,3115,"SMD",1,1,1,1,1,86615,366.7718236
"2748","620L500US26018","State House District 18 (2016), Michigan","26018",2020,41.3,90.6,21.6,0.16,63513,51380,77.62,12213,1357,"SMD",1,1,1,1,1,92624,5454.566869
"2749","620L500US26019","State House District 19 (2016), Michigan","26019",2020,45.8,94.2,36.4,0.11,85200,71111,91.24,47883,2902,"SMD",1,1,1,1,1,90299,2602.201666
"2750","620L500US26020","State House District 20 (2016), Michigan","26020",2020,41.9,95.9,52.5,0.01,110277,78791,80.89,53394,3236,"SMD",1,1,1,1,1,90651,2084.793708
"2751","620L500US26021","State House District 21 (2016), Michigan","26021",2020,39.4,93.9,44.9,0.07,101120,82600,72.18,49269,2986,"SMD",1,1,1,1,1,91556,1605.794865
"2752","620L500US26022","State House District 22 (2016), Michigan","26022",2020,38.6,86,12.7,0.22,53238,43497,75.93,11538,1282,"SMD",1,1,1,1,1,85787,4449.533195
"2753","620L500US26023","State House District 23 (2016), Michigan","26023",2020,42.7,92,26.4,0.3,82560,67233,90.41,63195,3830,"SMD",1,1,1,1,1,92098,1095.517914
"2754","620L500US26024","State House District 24 (2016), Michigan","26024",2020,42.7,92.7,27.3,0.06,75512,60297,84.83,12150,1350,"SMD",1,1,1,1,1,89615,2848.085174
"2755","620L500US26025","State House District 25 (2016), Michigan","26025",2020,41.6,89.9,26.5,0.26,70991,60932,87.06,10998,1222,"SMD",1,1,1,1,1,87081,4196.068038
"2756","620L500US26026","State House District 26 (2016), Michigan","26026",2020,36.9,92.1,43.6,0.06,77081,59055,88.62,30419,3202,"SMD",1,1,1,1,1,88991,4714.005721
"2757","620L500US26027","State House District 27 (2016), Michigan","26027",2020,37.6,92,36.7,0.34,70880,53558,67.81,31825,3350,"SMD",1,1,1,1,1,93115,5457.129461
"2758","620L500US26028","State House District 28 (2016), Michigan","26028",2020,38.4,83.6,16.6,0.27,52976,40592,68.84,13986,1554,"SMD",1,1,1,1,1,87266,3774.154485
"2759","620L500US26029","State House District 29 (2016), Michigan","26029",2020,32.8,83.4,22.8,0.17,53548,37181,48.23,34979,3682,"SMD",1,1,1,1,1,89489,2238.232204
"2760","620L500US26030","State House District 30 (2016), Michigan","26030",2020,42.3,85.5,28.6,0.17,76647,59964,84.28,11034,1226,"SMD",1,1,1,1,1,89069,3018.06045
"2761","620L500US26031","State House District 31 (2016), Michigan","26031",2020,42.3,88.1,18.9,0.13,58647,45916,76.92,12636,1404,"SMD",1,1,1,1,1,89172,3709.009234
"2762","620L500US26032","State House District 32 (2016), Michigan","26032",2020,40.6,91.2,20.8,0.53,77349,65334,93.32,12636,2139,"SMD",1,1,1,1,1,88340,324.9633984
"2763","620L500US26033","State House District 33 (2016), Michigan","26033",2020,39.1,92,28.1,0.26,94469,81450,90.97,14517,1613,"SMD",1,1,1,1,1,91906,499.9428829
"2764","620L500US26034","State House District 34 (2016), Michigan","26034",2020,34.7,82.6,9.6,0.19,34564,25448,37.37,24090,2409,"SMD",1,1,1,1,1,82120,3294.287548
"2765","620L500US26035","State House District 35 (2016), Michigan","26035",2020,43.1,93.8,43,0.02,79403,56497,34.59,34086,3588,"SMD",1,1,1,1,1,92006,2568.780188
"2766","620L500US26036","State House District 36 (2016), Michigan","26036",2020,42.7,91.8,32.9,0.59,93449,71091,91.62,12906,1434,"SMD",1,1,1,1,1,90534,922.8181763
"2767","620L500US26037","State House District 37 (2016), Michigan","26037",2020,43.1,95.4,53.5,0.11,96145,70894,66.03,24149,2542,"SMD",1,1,1,1,1,91680,2551.48614
"2768","620L500US26038","State House District 38 (2016), Michigan","26038",2020,38.9,94.3,51.6,0.18,105632,80490,77.34,26771,2818,"SMD",1,1,1,1,1,97688,1431.07439
"2769","620L500US26039","State House District 39 (2016), Michigan","26039",2020,41.8,93.9,46.6,0.08,108232,81207,83.46,27474,2892,"SMD",1,1,1,1,1,94889,1830.102799
"2770","620L500US26040","State House District 40 (2016), Michigan","26040",2020,46.7,97.4,71.1,0.21,166037,112645,81.15,36613,3854,"SMD",1,1,1,1,1,93098,2021.628195
"2771","620L500US26041","State House District 41 (2016), Michigan","26041",2020,41.8,93.9,54.9,0.47,103060,82926,72.98,24681,2598,"SMD",1,1,1,1,1,94990,2663.54485
"2772","620L500US26042","State House District 42 (2016), Michigan","26042",2020,44.9,95.4,38.9,0.24,99175,80314,96.51,5124,2562,"SMD",1,1,1,1,1,94026,549.6121629
