candidate_ID,assigned_ID,year,website,website.binary,party_full,incumbent_status,party_short
MI-G1R6P83_LaSata_K,G1R6P83,2018,https://www.lasataforstatesenate.com/,1,Republican,C,R
MI-83I26DE_Dreher_A,83I26DE,2018,https://adamdreher.com/,1,Democrat,C,D
MI-R11V82V_Borregard_E,R11V82V,2018,https://ericborregard.nationbuilder.com/,1,Green,C,O
MI-6A3B16D_Theis_L,6A3B16D,2018,http://www.lanatheis.com/,1,Republican,C,R
MI-34FGF50_Pollock_A,34FGF50,2018,NA,0,Republican,C,R
MI-848OC3Z_Hertel_C,848OC3Z,2018,https://www.hertelforsenate.com/,1,Democrat,I,D
MI-69TAA24_Nepton_K,69TAA24,2018,NA,0,Libertarian,C,O
MI-98D3E0M_Rossman-McKinney_K,98D3E0M,2018,https://www.kellyforstatesenate.com/,1,Democrat,C,D
MI-T652I3C_Shepard_M,T652I3C,2018,NA,0,Independent,C,O
MI-13NQ89F_Barrett_T,13NQ89F,2018,http://tomformichigan.com/,1,Republican,C,R
MI-MI3F832_Lauwers_D,MI3F832,2018,https://www.danlauwers.com/,1,Republican,O,R
MI-9B98O7H_Bourgois_D,9B98O7H,2018,NA,0,Democrat,O,D
MI-C80C1C1_Haas_E,C80C1C1,2018,https://kentwoodblog.wordpress.com/,1,Libertarian,C,O
MI-M6M9D97_Lewis_G,M6M9D97,2018,https://www.garnetlewisforstatesenate.com/,1,Democrat,C,D
MI-B8JM662_Alway_R,B8JM662,2018,NA,0,Green,C,O
MI-Y4V0R77_Nesbitt_A,Y4V0R77,2018,http://www.votenesbitt.com/,1,Republican,C,R
MI-Q3FF474_Kekesis_D,Q3FF474,2018,NA,0,Republican,C,R
MI-T9O9W67_Ananich_J,T9O9W67,2018,http://www.jimananich.com/,1,Democrat,I,D
MI-P98MO14_Beach_C,P98MO14,2018,https://www.beachforabettermichigan.com/,1,Democrat,C,D
MI-780KWU6_Hewer_N,780KWU6,2018,https://www.nathanhewer4liberty.com/,1,Libertarian,C,O
MI-1X622HJ_MacGregor_P,1X622HJ,2018,http://www.electpetermacgregor.com/,1,Republican,I,R
MI-1EI19G6_Palus_L,1EI19G6,2018,NA,0,Independent,O,O
MI-2T3E35Y_VanNoller_R,2T3E35Y,2018,NA,0,Libertarian,O,O
MI-J1936IY_Afendoulis_C,J1936IY,2018,http://www.chrisafendoulis.com/,1,Republican,O,R
MI-2821RRS_Brinks_W,2821RRS,2018,http://winniebrinks.com/,1,Democrat,O,D
MI-4UFS498_McEachern_H,4UFS498,2018,NA,0,Independent,C,O
MI-7UD86I8_Stecker_K,7UD86I8,2018,NA,0,Republican,C,R
MI-922L8WL_Santana_S,922L8WL,2018,http://votesantana.com,1,Democrat,C,D
MI-XU801H3_Schipper_J,XU801H3,2018,http://www.jeanetteforsenate.com/,1,Democrat,C,D
MI-O8T901S_Buzuma_M,O8T901S,2018,NA,0,Libertarian,C,O
MI-59P8D8R_Victory_R,59P8D8R,2018,https://victoryforsenate.com/,1,Republican,C,R
MI-6Q2V9E3_Luczak_C,6Q2V9E3,2018,http://cynthialuczak.com/,1,Democrat,C,D
MI-JW4E615_Daley_K,JW4E615,2018,https://kevindaleyforsenate.com/,1,Republican,C,R
MI-2O5X3J7_Horn_K,2O5X3J7,2018,https://www.senatorkenhorn.com/,1,Republican,I,R
MI-92H4F0N_Phelps_P,92H4F0N,2018,http://philphelps.com/,1,Democrat,C,D
MI-2194PFJ_Comden_C,2194PFJ,2018,https://comdenformisenator.com/,1,Independent,C,O
MI-8Z3Z06F_Outman_R,8Z3Z06F,2018,NA,0,Republican,C,R
MI-90ZC5M4_Bignell_M,90ZC5M4,2018,https://www.bigmarkforsenate.com/,1,Democrat,C,D
MI-360M7PL_Bumstead_J,360M7PL,2018,https://bumsteadforsenate.nationbuilder.com/,1,Republican,C,R
MI-1K482KZ_Riekse_M,1K482KZ,2018,NA,0,Libertarian,C,O
MI-B7WR264_Sias-Hernandez_P,B7WR264,2018,http://www.votepoppy.com/,1,Democrat,C,D
MI-M44U6F0_Taillard_M,M44U6F0,2018,http://miketaillard.com/,1,Democrat,O,D
MI-S0YR761_Coon_T,S0YR761,2018,NA,0,Libertarian,O,O
MI-9S3V2P5_VanderWall_C,9S3V2P5,2018,http://www.curtvanderwall.com/,1,Republican,O,R
MI-3UG436B_Weir_J,3UG436B,2018,http://weirforstatesenate.com/,1,Democrat,C,D
MI-8FA34J2_Stamas_J,8FA34J2,2018,https://www.senatorjimstamas.com/,1,Republican,I,R
MI-EP2521B_Page_J,EP2521B,2018,http://jimpageformisenate.com/,1,Democrat,C,D
MI-5J30Y6Z_Schmidt_W,5J30Y6Z,2018,http://www.wayneschmidt.com/,1,Republican,I,R
MI-E8V93M0_McBroom_E,E8V93M0,2018,http://mcbroomforsenate.com/,1,Republican,C,R
MI-YV0587V_Dianda_S,YV0587V,2018,http://www.scottdianda.com/,1,Democrat,C,D
MI-K35AA18_Roberts_W,K35AA18,2018,NA,0,Green,C,O
MI-40MA7X1_Savino_A,40MA7X1,2018,NA,0,Republican,O,R
MI-98LIM71_Bullock_M,98LIM71,2018,https://www.electmarshallbullock.com/,1,Democrat,O,D
MI-R8Z9C23_Alexander_B,R8Z9C23,2018,NA,0,Democrat,O,D
MI-527CK7Y_Wilkins_D,527CK7Y,2018,http://deshawnwilkins.com/,1,Republican,O,R
MI-127YGM2_Betts_L,127YGM2,2018,NA,0,Independent,O,O
MI-1X4UK20_Jones_B,1X4UK20,2018,http://www.brendajonesforcongress.com/,1,Republican,O,R
MI-25G8DZ5_Geiss_E,25G8DZ5,2018,http://www.electgeiss.com/,1,Democrat,O,D
MI-A80VD07_Polehanki_D,A80VD07,2018,https://www.daynaforsenate.com/,1,Democrat,C,D
MI-9OL1E99_LeBlanc_J,9OL1E99,2018,NA,0,Libertarian,C,O
MI-14P3V6G_Cox_L,14P3V6G,2018,http://www.electlauracox.com/,1,Republican,C,R
MI-U2WJ750_Francis_P,U2WJ750,2018,https://www.prf2018.com/,1,Democrat,C,D
MI-7UCG733_Lucido_P,7UCG733,2018,http://www.peterjlucido.com/,1,Republican,C,R
MI-M2G1I29_Bonnell_J,M2G1I29,2018,NA,0,Republican,O,R
MI-YRT4936_Wojno_P,YRT4936,2018,http://www.paulwojno.com/,1,Democrat,O,D
MN-1LO27G2_Menk_D,1LO27G2,2018,https://www.dalemenk4mn10a.com/,1,Democrat,C,D
MN-52ZY7E1_Heintzeman_J,52ZY7E1,2018,http://www.joshheintzeman.com/,1,Republican,I,R
MN-502QEQ4_Yetzer_P,502QEQ4,2018,https://www.yetzerformn.com/,1,Democrat,C,D
MN-7NUO708_Lueck_D,7NUO708,2018,http://www.votedalelueck10b.com/,1,Republican,I,R
MN-X5K8V20_Dotseth_J,X5K8V20,2018,https://www.dotsethmn.com/,1,Republican,C,R
MN-4K76A4E_Sundin_M,4K76A4E,2018,NA,0,Democrat,I,D
MN-9Q9L16O_Burkhardt_T,9Q9L16O,2018,http://timbfor11b.com/,1,Democrat,C,D
MN-MF3341L_Rarick_J,MF3341L,2018,http://www.jasonrarick.com/,1,Republican,I,R
MN-8TZ81F1_Smart_M,8TZ81F1,2018,http://murraysmartfor12a.com/,1,Democrat,C,D
MN-JC1391W_Backer_J,JC1391W,2018,http://www.jeffbacker.com/,1,Republican,I,R
MN-3L0UG13_Schirmers_B,3L0UG13,2018,https://www.benschirmers.com/,1,Democrat,C,D
MN-R823YL2_Anderson_P,R823YL2,2018,NA,0,Republican,I,R
MN-5Z2NU22_Read_J,5Z2NU22,2018,https://jimreadforrep.com/,1,Democrat,O,D
MN-791K5TA_Demuth_L,791K5TA,2018,https://www.lisademuth.com/,1,Republican,O,R
MN-CM472W3_Everett_H,CM472W3,2018,https://heidimn13b.com/,1,Democrat,C,D
MN-Z07R6Z1_O'Driscoll_T,Z07R6Z1,2018,http://www.odriscollforhouse.com/,1,Republican,I,R
MN-AA4561X_Putnam_A,AA4561X,2018,http://aricforminnesotahouse.com/,1,Democrat,C,D
MN-22V5R0G_Theis_T,22V5R0G,2018,http://theisformnhouse.com/,1,Republican,I,R
MN-C196X5A_Wolgamott_D,C196X5A,2018,http://www.danformn.com/,1,Democrat,C,D
MN-636TC6N_Knoblach_J,636TC6N,2018,http://jimknoblach.com/,1,Republican,I,R
MN-8D94BK3_Minzel_E,8D94BK3,2018,https://www.emyforhouse.com/,1,Democrat,C,D
MN-163OH6J_Erickson_S,163OH6J,2018,http://sondraerickson.com/,1,Republican,I,R
MN-86OG4A5_Wilson_M,86OG4A5,2018,https://wilsonfor15b.com/,1,Independent,O,O
MN-40X02WQ_Mekeland_S,40X02WQ,2018,http://shanemekeland.com/,1,Republican,O,R
MN-1HI06X6_Scapanski_K,1HI06X6,2018,http://www.friendsforkarla.org/,1,Democrat,O,D
MN-2OM85I5_Wyatt-Yerka_T,2OM85I5,2018,https://www.wyattyerka4swmn.com/,1,Democrat,C,D
MN-J7E90A6_Swedzinski_C,J7E90A6,2018,https://chrisswede.com/,1,Republican,I,R
MN-N407D7Z_Torkelson_P,N407D7Z,2018,https://ptorkelson.com/,1,Republican,I,R
MN-34D98JT_Kimmel_M,34D98JT,2018,http://www.kimmelforhouse.com,1,Democrat,C,D
MN-298S0JP_Koenen_L,298S0JP,2018,NA,0,Democrat,C,D
MN-4T30A6J_Miller_T,4T30A6J,2018,https://www.timformnhouse.com/,1,Republican,I,R
MN-W3702ES_Flowe_A,W3702ES,2018,https://www.gowithflowe.com/,1,Democrat,C,D
MN-4V6F40F_Baker_D,4V6F40F,2018,http://davebaker.gop/,1,Republican,I,R
MN-37M6SV6_Galvan_J,37M6SV6,2018,https://jillgalvan.org/,1,Libertarian,C,O
MN-X11OI93_Vold_J,X11OI93,2018,http://www.beboldvotevold.com/,1,Democrat,C,D
MN-05Z8TW5_Greene_K,05Z8TW5,2018,https://www.greeneforstate.com/,1,Independent,C,O
MN-6829AQL_Urdahl_D,6829AQL,2018,NA,0,Republican,I,R
MN-K341K6Z_Latzke_A,K341K6Z,2018,http://www.ashleylatzkeforhouse.com/,1,Democrat,C,D
MN-6VH20A7_Gruenhagen_G,6VH20A7,2018,http://www.glennforstaterep.com/,1,Republican,I,R
MN-Y74US99_Brand_J,Y74US99,2018,http://www.brandforhouse.org/,1,Democrat,O,D
MN-SP98P82_Spears_K,SP98P82,2018,http://spearsforhouse.com,1,Republican,O,R
MN-S849L9G_Steck_J,S849L9G,2018,http://joesteck.com/,1,Republican,C,R
MN-G701LO4_Considine_J,G701LO4,2018,https://www.jackconsidine.org/,1,Democrat,I,D
MN-CM592W6_Moeller_S,CM592W6,2018,https://www.stephenmoellerfor1a.com/,1,Democrat,C,D
MN-0B67UF6_Fabian_D,0B67UF6,2018,http://www.fabianfor1a.com/,1,Republican,I,R
MN-553D4BS_Lindstrom_B,553D4BS,2018,https://www.brentlindstrom.org/,1,Democrat,C,D
MN-596Z5QC_Kiel_D,596Z5QC,2018,http://www.debkiel.org/,1,Republican,I,R
MN-H17J38X_Vogel_B,H17J38X,2018,NA,0,Republican,I,R
MN-UZ14J93_Kline_B,UZ14J93,2018,http://www.barbaradroherkline.org/,1,Democrat,C,D
MN-9QOG124_Gare_J,9QOG124,2018,https://www.joshgaremn.com/,1,Republican,O,R
MN-7KC99K8_Lippert_T,7KC99K8,2018,http://toddlippert.com/,1,Democrat,O,D
MN-94GD5J8_Clark_L,94GD5J8,2018,http://www.clarkforhouse.com/,1,Democrat,C,D
MN-RF2211X_Haley_B,RF2211X,2018,http://www.haleyforhouse.com/,1,Republican,I,R
MN-84U55AT_Isenor_J,84U55AT,2018,https://www.isenor4house.com/,1,Democrat,C,D
MN-2TA820A_Drazkowski_S,2TA820A,2018,http://www.draz.com/,1,Republican,I,R
MN-1C96Y5E_Kaufman_M,1C96Y5E,2018,https://maxwellkaufman.com/,1,Democrat,C,D
MN-L743PJ2_Schomacker_J,L743PJ2,2018,http://www.joeforhouse.com,1,Republican,I,R
MN-7L767JU_Johnson_C,7L767JU,2018,http://www.cheniquajohnson.com/,1,Democrat,C,D
MN-91LV3Q0_Hamilton_R,91LV3Q0,2018,NA,0,Republican,I,R
MN-68R4V7N_Klassen_H,68R4V7N,2018,http://www.klassenformn.com/,1,Democrat,C,D
MN-0H7IR06_Gunther_B,0H7IR06,2018,NA,0,Republican,I,R
MN-29I5UO4_Grabowska_J,29I5UO4,2018,https://www.jimgrabowska.com/,1,Democrat,C,D
MN-553GDY0_Munson_J,553GDY0,2018,http://jeremymunson.com/,1,Republican,I,R
MN-Q9M6E80_Heegard_J,Q9M6E80,2018,https://www.joeheegard.com/,1,Democrat,C,D
MN-9TDS590_Petersburg_J,9TDS590,2018,http://johnpetersburg.com/,1,Republican,I,R
MN-W98AI14_Marthaler_Y,W98AI14,2018,https://yvettemarthaler.org/,1,Democrat,C,D
MN-0OK77E2_Daniels_B,0OK77E2,2018,http://daniels24b.com/,1,Republican,I,R
MN-3C27L5X_Mahlberg_J,3C27L5X,2018,http://jamieforhouse.com/,1,Democrat,C,D
MN-Y3I55W2_Quam_D,Y3I55W2,2018,http://duanequam.com/,1,Republican,I,R
MN-ZB978Y7_Bush_K,ZB978Y7,2018,http://www.kennethlbush.com/,1,Republican,C,R
MN-757JJZ5_Sauke_D,757JJZ5,2018,http://duanesauke.com/,1,Democrat,I,D
MN-72E13UP_Wilson_P,72E13UP,2018,NA,0,Republican,C,R
MN-1T306RX_Liebling_T,1T306RX,2018,http://www.tinaliebling.org/,1,Democrat,I,D
MN-O387L6D_Clark_T,O387L6D,2018,https://www.tyrelforhouse.com/,1,Democrat,C,D
MN-GG0A024_Pierson_N,GG0A024,2018,http://www.nels.com/,1,Republican,I,R
MN-0N3W40H_Gjersvik_T,0N3W40H,2018,https://gjersvikfor27a.com/,1,Democrat,C,D
MN-O30W14B_Bennett_P,O30W14B,2018,http://bennett4house.com/,1,Republican,I,R
MN-PIJ5712_Green_C,PIJ5712,2018,NA,0,Republican,C,R
MN-G04R05S_Poppe_J,G04R05S,2018,http://jeannepoppe.com/,1,Democrat,I,D
MN-L7109NN_Pelowski_G,L7109NN,2018,NA,0,Democrat,I,D
MN-K9D6C23_Davids_G,K9D6C23,2018,NA,0,Republican,I,R
MN-1Y59UF0_Trehus_T,1Y59UF0,2018,http://www.thomastrehus.com/,1,Democrat,C,D
MN-L00AU42_Cardarelle_R,L00AU42,2018,https://www.reneeforhouse.com/,1,Democrat,C,D
MN-U329J5O_McDonald_J,U329J5O,2018,http://www.joemcdonaldforstaterep.com/,1,Republican,I,R
MN-P6516YT_McGinty_S,P6516YT,2018,https://www.mcgintyforhouse.com/,1,Democrat,C,D
MN-7J4WO94_O'Neill_M,7J4WO94,2018,http://www.mariononeill.com/,1,Republican,I,R
MN-6TB13U9_Northbird_M,6TB13U9,2018,https://michaelnorthbird.com/,1,Democrat,C,D
MN-58S1HC2_Grossell_M,58S1HC2,2018,http://grossellforhouse.com/,1,Republican,I,R
MN-51V8S0C_Branden_K,51V8S0C,2018,https://karenbrandenmn.com/,1,Democrat,C,D
MN-Z228R9F_Green_S,Z228R9F,2018,https://www.greenfor2b.com/,1,Republican,I,R
MN-7P7H97A_Hamlin_S,7P7H97A,2018,https://www.sarahhamlinforhouse.com/,1,Democrat,C,D
MN-P8F5L94_Zerwas_N,P8F5L94,2018,NA,0,Republican,I,R
MN-E7099FK_Lucero_E,E7099FK,2018,http://www.ericlucero.com/,1,Republican,I,R
MN-FX6686C_Fernandez_M,FX6686C,2018,http://www.margaretfernandezforhouse.com/,1,Democrat,C,D
MN-P36N01P_Brown_B,P36N01P,2018,NA,0,Democrat,C,D
MN-1W4AU38_Daudt_K,1W4AU38,2018,http://www.kurtdaudt.com/,1,Republican,I,R
MN-6R3N2F2_Larson_S,6R3N2F2,2018,https://www.suelarson31b.com/,1,Democrat,C,D
MN-S458DY0_Bahr_C,S458DY0,2018,http://www.bahrforhouse.com/,1,Republican,I,R
MN-0UJ180C_Berg_R,0UJ180C,2018,https://www.bergforrep.com/,1,Democrat,C,D
MN-7674INM_Johnson_B,7674INM,2018,NA,0,Republican,I,R
MN-Q249EI6_Peterson_J,Q249EI6,2018,https://jeffpetersonmn.com/,1,Democrat,C,D
MN-W9G3C89_Neu_A,W9G3C89,2018,http://anneneu.org/,1,Republican,I,R
MN-69NV91F_Thomas_N,69NV91F,2018,https://norriethomas.com/,1,Democrat,C,D
MN-98RPY51_Hertaus_J,98RPY51,2018,https://jerryhertaus.com/,1,Republican,I,R
MN-U06SG78_Morrison_K,U06SG78,2018,https://www.morrisonforhouse.com/,1,Democrat,C,D
MN-632LQ2B_Pugh_C,632LQ2B,2018,https://www.cindyforminnesota.com/,1,Republican,I,R
MN-443FH9B_Solon_D,443FH9B,2018,https://www.solonforhouse.com/,1,Democrat,O,D
MN-W2O423X_Robbins_K,W2O423X,2018,http://kristinrobbinsmn.com/,1,Republican,O,R
MN-J6860UV_Smith_D,J6860UV,2018,http://www.dennissmith.org/,1,Republican,I,R
MN-792GDK4_Bahner_K,792GDK4,2018,http://www.bahnerforhouse.com/,1,Democrat,C,D
MN-2L52X5T_Vikander_B,2L52X5T,2018,https://www.billforhouse.com/,1,Democrat,O,D
MN-590W8GU_Heinrich_J,590W8GU,2018,http://www.heinrichforhouse.com/,1,Republican,O,R
MN-TK262Z9_Eckhardt_K,TK262Z9,2018,https://www.kathrynformn.com/,1,Democrat,C,D
MN-6EQW924_Scott_P,6EQW924,2018,http://www.peggy4house.com/,1,Republican,I,R
MN-5S0CW59_Maresh_B,5S0CW59,2018,http://www.mareshforhouse.com/,1,Republican,O,R
MN-W400CC2_Stephenson_Z,W400CC2,2018,https://www.zack.mn/,1,Democrat,O,D
MN-079CA6S_Botsio_J,079CA6S,2018,NA,0,Republican,C,R
MN-S6YN553_Hortman_M,S6YN553,2018,http://melissahortman.com/,1,Democrat,I,D
MN-047CZA6_Wilder_A,047CZA6,2018,http://wilderforhousemn.org/,1,Republican,C,R
MN-88NE8J9_Koegel_E,88NE8J9,2018,http://erinformn.com/,1,Democrat,I,D
MN-2FYN366_Malik_A,2FYN366,2018,http://malikformn.com/,1,Democrat,C,D
MN-8XC7N73_West_N,8XC7N73,2018,http://www.nolanwest.com/,1,Republican,I,R
MN-247XQ3V_Fogarty_K,247XQ3V,2018,NA,0,Democrat,C,D
MN-O25Q0A5_Runbeck_L,O25Q0A5,2018,http://lindarunbeck.com/,1,Republican,I,R
MN-9R37B2B_Anderson_P,9R37B2B,2018,https://pattianderson.org/,1,Republican,O,R
MN-2WP85L8_Wazlawik_A,2WP85L8,2018,https://amiwazlawik.com/,1,Democrat,O,D
MN-4793XRU_Mozey_A,4793XRU,2018,http://mozeyinthehouse.com/,1,Democrat,C,D
MN-NB662Z6_Dettmer_B,NB662Z6,2018,https://www.bobdettmer.com/,1,Republican,I,R
MN-Q5O400H_Christensen_S,Q5O400H,2018,https://www.shellyforhouse.com/,1,Democrat,C,D
MN-846S2PL_Lohmer_K,846S2PL,2018,http://kathylohmer.com/,1,Republican,I,R
MN-N678N0Q_Goutermont_R,N678N0Q,2018,https://randygoutermont.com/,1,Republican,C,R
MN-U8W379T_Ecklund_R,U8W379T,2018,https://www.robecklund.com/,1,Democrat,I,D
MN-17OJ8O1_MacDonald_K,17OJ8O1,2018,NA,0,Republican,C,R
MN-K9V481S_Murphy_M,K9V481S,2018,NA,0,Democrat,I,D
MN-6I8G9Q1_TRUE_D,6I8G9Q1,2018,http://www.trueforhouse.com/,1,Republican,C,R
MN-Y30D83M_Nelson_M,Y30D83M,2018,https://www.nelsonformnhouse.com/,1,Democrat,I,D
MN-I09ZC33_Marvin_R,I09ZC33,2018,https://marvinforhouse.com/,1,Republican,O,R
MN-0PX27H4_Vang_S,0PX27H4,2018,http://www.samanthavang.org/,1,Democrat,O,D
MN-102V1JN_Erickson_S,102V1JN,2018,https://susan4mnhouse41a.com/,1,Republican,C,R
MN-IW9203E_Bernardy_C,IW9203E,2018,https://conniebernardy.com/,1,Democrat,I,D
MN-O692R2M_Utz_T,O692R2M,2018,NA,0,Independent,C,O
MN-6XZM925_Kunesh-Podein_M,6XZM925,2018,http://www.kunesh-podein.com/,1,Democrat,I,D
MN-3RK3Z98_Moller_K,3RK3Z98,2018,https://votekellymoller.com/,1,Democrat,C,D
MN-G925KK7_Jessup_R,G925KK7,2018,http://www.randyfor42a.com/,1,Republican,I,R
MN-77A0J9N_Yang_Y,77A0J9N,2018,https://yang4mnhouse.com/,1,Republican,C,R
MN-33UUX83_Becker-Finn_J,33UUX83,2018,http://www.becker-finn.org/,1,Democrat,I,D
MN-4S9K42J_Cardinal_B,4S9K42J,2018,NA,0,Republican,C,R
MN-F3G2F76_Fischer_P,F3G2F76,2018,http://fischerforrep.com/,1,Democrat,I,D
MN-9HU6G10_Bucholz_R,9HU6G10,2018,http://www.rachael4house.com/,1,Republican,C,R
MN-3H47QZ1_Lillie_L,3H47QZ1,2018,http://leonlillie.blogspot.com/,1,Democrat,I,D
MN-W4Y113V_Klevorn_G,W4Y113V,2018,http://www.ginnyklevorn.com/,1,Democrat,C,D
MN-66JF4L2_Anderson_S,66JF4L2,2018,http://sarahandersonmn.com,1,Republican,I,R
MN-Y0CX038_Porter_G,Y0CX038,2018,https://www.garyporterforhouse.com/,1,Republican,O,R
MN-118SB5C_Acomb_P,118SB5C,2018,https://www.pattyacomb.com/,1,Democrat,O,D
MN-58IWQ46_Carlson_L,58IWQ46,2018,http://lyndoncarlson.com/,1,Democrat,I,D
MN-H2Q822P_Johnson_R,H2Q822P,2018,http://reidjohnsonforhouse.com/,1,Republican,C,R
MN-7IZJ599_Merriman_S,7IZJ599,2018,https://steve4mnhouse.com/,1,Republican,C,R
MN-AM4S550_Freiberg_M,AM4S550,2018,http://www.mikefreiberg.com/,1,Democrat,I,D
MN-84MVJ94_McCusker_L,84MVJ94,2018,NA,0,Republican,O,R
MN-6ZX208L_Winkler_R,6ZX208L,2018,https://www.ryanwinkler.com/,1,Democrat,O,D
MN-48J5I8O_Moore_M,48J5I8O,2018,https://www.melissamoore4mnhouse.com/,1,Republican,C,R
MN-0PU333N_Youakim_C,0PU333N,2018,http://www.cherylyouakim.com/,1,Democrat,I,D
MN-U39C5W4_Gerold_M,U39C5W4,2018,https://www.madalynngeroldformn.com/,1,Democrat,C,D
MN-9C36W3I_Nash_J,9C36W3I,2018,http://jimnashformn.com/,1,Republican,I,R
MN-K70FV47_Leggett_D,K70FV47,2018,https://www.donzel4mnhouse.org/,1,Democrat,O,D
MN-W42D6R9_Boe_G,W42D6R9,2018,http://www.voteforboe.com/,1,Republican,O,R
MN-T097J6X_Cousins_E,T097J6X,2018,https://www.ellencousins.com/,1,Republican,C,R
MN-U4326XL_Pryor_L,U4326XL,2018,http://lauriepryor.org/,1,Democrat,I,D
MN-ZQ919U1_Kotyza-Witthuhn_C,ZQ919U1,2018,https://www.carlieforhouse.com/,1,Democrat,C,D
MN-J0172EV_Loon_J,J0172EV,2018,http://www.jeniferloon.com/,1,Republican,I,R
MN-C6739OP_Edelson_H,C6739OP,2018,https://www.heatheredelson.com/,1,Democrat,C,D
MN-IO2219L_Anselmo_D,IO2219L,2018,http://www.darioanselmo.com/,1,Republican,I,R
MN-759YGZ9_Sikich_M,759YGZ9,2018,NA,0,Republican,O,R
MN-P61T73D_Elkins_S,P61T73D,2018,https://www.elkinsforhouse.com/,1,Democrat,O,D
MN-F51T89C_Lien_B,F51T89C,2018,http://www.benlien.com/,1,Democrat,I,D
MN-MQV0563_Idso_J,MQV0563,2018,http://jordanidso.com/,1,Republican,C,R
MN-3Q31J6I_Peterson_J,3Q31J6I,2018,https://www.votejasonpeterson.com/,1,Republican,C,R
MN-M49X42R_Marquart_P,M49X42R,2018,NA,0,Democrat,I,D
MN-MVA3955_Johnson_K,MVA3955,2018,https://www.kirsten4house.com/,1,Republican,O,R
MN-O42I67K_Howard_M,O42I67K,2018,https://www.michaelhowardmn.com/,1,Democrat,O,D
MN-75OM27E_Carlson_A,75OM27E,2018,https://andrewcarlsonforstaterep.com/,1,Democrat,I,D
MN-0B30Z3Q_Anderson_C,0B30Z3Q,2018,http://chadforhouse.com/,1,Republican,C,R
MN-Y9093IH_Kiner_J,Y9093IH,2018,https://jimkiner.com/,1,Republican,C,R
MN-35XO9M8_Masin_S,35XO9M8,2018,http://www.masin4rep.org/,1,Democrat,I,D
MN-2MC6E78_Willetts_D,2MC6E78,2018,https://www.dougwillettsforhouse.com/,1,Republican,C,R
MD-E989T0D_Halverson_L,E989T0D,2018,https://www.lauriehalversonfordelegate.com/,1,Republican,I,R
MN-9LB7M29_Halverson_L,9LB7M29,2018,http://halverson4house.com/,1,Democrat,I,D
MN-936W2JG_Arntson_B,936W2JG,2018,https://www.betharntsonforhouse.com/,1,Republican,C,R
MN-QOF9005_Hansen_R,QOF9005,2018,http://www.votehansen.com/,1,Democrat,I,D
MN-51NWV05_Richardson_R,51NWV05,2018,http://www.ruthforhouse.com/,1,Democrat,C,D
MN-61Z1O5M_Barr_R,61Z1O5M,2018,http://www.reginaforhouse.com/,1,Republican,I,R
MN-056BL3K_Xiong_T,056BL3K,2018,https://touxiong53a.com/,1,Democrat,O,D
MN-8P9SJ88_Turonie_A,8P9SJ88,2018,http://53aturonie.com/,1,Republican,O,R
MN-W7329TH_Sandell_S,W7329TH,2018,https://www.sandell53b.com/,1,Democrat,C,D
MN-3827NBD_Fenton_K,3827NBD,2018,http://fentonforhouse.com/,1,Republican,I,R
MN-JM08V17_Claflin_A,JM08V17,2018,https://www.anneformnhouse.com/,1,Democrat,C,D
MN-X307D9W_Franke_K,X307D9W,2018,http://www.keithfranke.org/,1,Republican,I,R
MN-05S10WK_Folch_T,05S10WK,2018,https://tinafolch.com/,1,Democrat,C,D
MN-3501UGL_Jurgens_T,3501UGL,2018,https://tonyjurgens.com/,1,Republican,I,R
MN-2E69H2W_Mortensen_E,2E69H2W,2018,https://mortforhouse.com/,1,Republican,O,R
MN-04O56LD_Tabke_B,04O56LD,2018,http://www.Tabkeformn.com,1,Democrat,O,D
MN-0HE98N6_Christensen_M,0HE98N6,2018,NA,0,Democrat,C,D
MN-FZ36I35_Albright_T,FZ36I35,2018,http://www.electalbright.com/,1,Republican,I,R
MN-395YQX0_Cantrell_H,395YQX0,2018,https://www.huntercantrell.com/,1,Democrat,C,D
MN-54M08JS_Christensen_D,54M08JS,2018,http://www.christensenformn.com/,1,Republican,I,R
MN-80C2Z6I_Mann_A,80C2Z6I,2018,https://www.alicemannforhouse.com/,1,Democrat,C,D
MN-M665SU1_Peterson_R,M665SU1,2018,http://www.rozpeterson.com/,1,Republican,I,R
MN-AS070Y0_Lundin_M,AS070Y0,2018,https://lundinforhouse.com/,1,Republican,O,R
MN-T8U239T_Swenson_M,T8U239T,2018,https://mattfor57a.com/,1,Libertarian,O,O
MN-K41E09Y_Bierman_R,K41E09Y,2018,https://www.electrobertbierman.com/,1,Democrat,O,D
MN-V808RA0_Wills_A,V808RA0,2018,http://www.willsforhouse.com/,1,Republican,I,R
MN-BW8U484_Huot_J,BW8U484,2018,http://huotforhouse.com/,1,Democrat,C,D
MN-N0B12X9_Williams_M,N0B12X9,2018,https://electmaggie.org/,1,Democrat,C,D
MN-30VA6P1_Koznick_J,30VA6P1,2018,http://www.jonkoznick.mn/,1,Republican,I,R
MN-RR2Q235_Vagts_M,RR2Q235,2018,http://www.marlavagts.com/,1,Democrat,C,D
MN-3F00GN6_Garofalo_P,3F00GN6,2018,http://www.patgarofalo.com/,1,Republican,I,R
MN-D01C9O6_Statema_F,D01C9O6,2018,NA,0,Republican,C,R
MN-656B2AV_Lee_F,656B2AV,2018,http://www.fuelee.org/,1,Democrat,I,D
